【合租】天府长城 长城·半岛城邦 5室主卧,长城·半岛城邦,1400,http://cd.58.com/pinpaigongyu/30111755248463x.shtml
【合租】金融城 天府欣苑 5室次卧,天府欣苑,1080,http://cd.58.com/pinpaigongyu/30123016022981x.shtml
【整租】冠寓 犀浦 龙湖时代天街,犀浦,1200-1500,http://cd.58.com/pinpaigongyu/29163499829048x.shtml
【合租】东升镇 美城悦荣府 4室主卧,美城悦荣府,1000,http://cd.58.com/pinpaigongyu/29979035278008x.shtml
【合租】跳伞塔 保利中心 4室次卧,保利中心,1150,http://cd.58.com/pinpaigongyu/30078550223276x.shtml
【整租】大源村 保利心语上府 1室1厅,保利心语上府,1380,http://cd.58.com/pinpaigongyu/29890156938302x.shtml
【整租】优家公寓 大源村 YOU+大源,大源村,1346-1600,http://cd.58.com/pinpaigongyu/30058845082949x.shtml
【合租】大源村 金控时代广场 4室主卧,金控时代广场,1300,http://cd.58.com/pinpaigongyu/29779686313416x.shtml
【合租】外光华 中铁瑞景颐城 4室主卧,中铁瑞景颐城,1050,http://cd.58.com/pinpaigongyu/29868336416699x.shtml
【整租】世纪城 仁美大源印象 1室1厅,仁美大源印象,1500,http://cd.58.com/pinpaigongyu/29856513452334x.shtml
【合租】营门口 为民新居 3室主卧,为民新居,1090,http://cd.58.com/pinpaigongyu/29979353902142x.shtml
【合租】天府长城 长城·半岛城邦 5室主卧,长城·半岛城邦,1400,http://cd.58.com/pinpaigongyu/30111755248463x.shtml
【合租】世纪城 光明城市 4室主卧,光明城市,1000,http://cd.58.com/pinpaigongyu/29525541392830x.shtml
【合租】南延线 中德英伦联邦 5室次卧,中德英伦联邦,1000,http://cd.58.com/pinpaigongyu/30080603687504x.shtml
【合租】天府长城 长城·半岛城邦 5室主卧,长城·半岛城邦,1400,http://cd.58.com/pinpaigongyu/30113691710513x.shtml
【合租】华阳 南阳锦城 4室主卧,南阳锦城,1000,http://cd.58.com/pinpaigongyu/30100615591849x.shtml
【整租】大源村 清凤时代城 1室1厅,清凤时代城,1400,http://cd.58.com/pinpaigongyu/30134394018896x.shtml
【合租】华阳 慕和南道 5室主卧,慕和南道,1000,http://cd.58.com/pinpaigongyu/30068188980667x.shtml
【合租】九眼桥 青青河畔 4室主卧,青青河畔,1400,http://cd.58.com/pinpaigongyu/30088314744002x.shtml
【整租】金沙 公元西 1室1厅,公元西,1400,http://cd.58.com/pinpaigongyu/30144824267177x.shtml
【合租】营门口 为民新居 5室次卧,为民新居,1030,http://cd.58.com/pinpaigongyu/30124120176297x.shtml
【整租】百草路 保利香槟国际 1室1厅,保利香槟国际,1300,http://cd.58.com/pinpaigongyu/29815014190267x.shtml
【整租】冠寓 犀浦 龙湖时代天街,犀浦,1200-1500,http://cd.58.com/pinpaigongyu/29163499829048x.shtml
【合租】营门口 为民新居 3室主卧,为民新居,1030,http://cd.58.com/pinpaigongyu/29824231561677x.shtml
【整租】世纪城 仁美大源印象 1室1厅,仁美大源印象,1500,http://cd.58.com/pinpaigongyu/29923170203829x.shtml
【合租】营门口 为民新居 3室主卧,为民新居,1050,http://cd.58.com/pinpaigongyu/29845945234896x.shtml
【整租】优家公寓 大源村 YOU+大源,大源村,1346-1600,http://cd.58.com/pinpaigongyu/30058845082949x.shtml
【整租】世纪城 仁美大源印象 1室1厅,仁美大源印象,1500,http://cd.58.com/pinpaigongyu/29856549697611x.shtml
【合租】东升镇 美城悦荣府 4室次卧,美城悦荣府,1500,http://cd.58.com/pinpaigongyu/29989527717177x.shtml
【合租】营门口 为民新居 3室主卧,为民新居,1030,http://cd.58.com/pinpaigongyu/29979165424695x.shtml
【合租】五桂桥 水岸华庭 4室主卧,水岸华庭,1000,http://cd.58.com/pinpaigongyu/29847391419199x.shtml
【合租】营门口 为民新居 5室次卧,为民新居,1030,http://cd.58.com/pinpaigongyu/30124120176297x.shtml
【合租】营门口 为民新居 5室次卧,为民新居,1030,http://cd.58.com/pinpaigongyu/30134179734451x.shtml
【合租】天府长城 长城·半岛城邦 5室主卧,长城·半岛城邦,1400,http://cd.58.com/pinpaigongyu/30122379808569x.shtml
【合租】天府长城 长城·半岛城邦 5室主卧,长城·半岛城邦,1400,http://cd.58.com/pinpaigongyu/30089794699194x.shtml
【合租】南延线 中德英伦联邦 5室主卧,中德英伦联邦,1000,http://cd.58.com/pinpaigongyu/30092735896881x.shtml
【合租】南延线 中德英伦联邦 5室主卧,中德英伦联邦,1000,http://cd.58.com/pinpaigongyu/30081332468043x.shtml
【合租】营门口 为民新居 3室次卧,为民新居,1050,http://cd.58.com/pinpaigongyu/30124163121330x.shtml
【整租】大源村 清凤时代城 1室1厅,清凤时代城,1400,http://cd.58.com/pinpaigongyu/30134412732231x.shtml
【整租】金沙 公元西 1室0厅,公元西,1350,http://cd.58.com/pinpaigongyu/30136492858694x.shtml
